date,year,month,day,rha,ra,psa,wsa,wd,ta,da,max_ta,min_ta,confirm_dengue
5/13/2024,2024,5,13,71.78444444,1.598571429,100.2057143,1.32031746,175.3396825,29.21714286,23.12063492,33.37746032,25.05571429,36
5/14/2024,2024,5,14,70.13190476,0.965714286,100.1612698,1.431746032,204.3047619,29.96873016,23.36238095,34.08634921,26.12365079,28
5/15/2024,2024,5,15,71.41047619,1.306190476,100.2674603,1.670634921,205.7698413,30.06555556,23.8068254,33.90761905,26.54206349,21
5/16/2024,2024,5,16,70.74031746,2.45047619,100.162381,1.75984127,225.1063492,30.38444444,23.91206349,34.38873016,26.44365079,24
5/17/2024,2024,5,17,68.68698413,1.707619048,99.93492063,2.072380952,218.3619048,30.75460317,23.43460317,35.64444444,26.51825397,12
5/18/2024,2024,5,18,73.93015873,11.28015873,99.79555556,2.062857143,190.5222222,30.37238095,24.33444444,34.66396825,27.14095238,13
5/19/2024,2024,5,19,74.80126984,9.059365079,99.69031746,2.078730159,177.8428571,30.25873016,24.54904762,34.86,26.71539683,34
5/20/2024,2024,5,20,74.53444444,12.40936508,99.79365079,1.600793651,171.0142857,29.86952381,24.40634921,33.76460317,26.59460317,27
5/21/2024,2024,5,21,73.2215873,8.254444444,99.80984127,1.247142857,171.8619048,30.08634921,24.42206349,33.7484127,26.47333333,21
5/22/2024,2024,5,22,72.91031746,8.033174603,99.82206349,1.406825397,159.0619048,30.42253968,24.6931746,34.02968254,27.06301587,7
5/23/2024,2024,5,23,69.91825397,1.842857143,99.66238095,1.408412698,132.8,31.01587302,24.47111111,35.10396825,27.06650794,31
5/24/2024,2024,5,24,68.94714286,2.493492063,99.45,1.821746032,119.715873,31.84428571,24.86222222,36.39428571,27.60873016,12
5/25/2024,2024,5,25,71.57793651,3.174761905,99.25825397,2.317936508,109.4777778,31.75206349,25.3447619,36.56634921,27.64206349,19
5/26/2024,2024,5,26,81.74666667,53.47031746,98.98777778,5.178888889,96.43015873,30.15936508,26.45063492,33.32206349,27.75936508,28
5/27/2024,2024,5,27,87.42412698,71.05825397,98.47952381,8.43047619,139.0857143,28.51444444,26.19206349,30.16904762,27.12793651,16
5/28/2024,2024,5,28,84.89095238,64.26301587,98.89936508,4.594603175,219.4365079,29.4,26.23063492,32.91650794,26.51079365,6
5/29/2024,2024,5,29,86.55063492,11.92809524,99.24507937,4.059365079,178.0730159,30.27809524,27.46047619,33.79285714,27.95809524,15
5/30/2024,2024,5,30,85.57666667,15.2368254,99.47333333,3.895238095,175.9365079,30.14349206,27.19190476,33.41126984,27.9815873,25
5/31/2024,2024,5,31,85.34412698,15.94825397,99.64174603,2.852857143,183.7888889,29.71587302,26.83650794,32.64634921,27.60873016,18
6/1/2024,2024,6,1,82.15333333,9.509365079,99.76428571,2.596825397,190.7984127,29.86920635,26.23904762,33.40761905,27.07984127,16
6/2/2024,2024,6,2,83.0484127,16.84063492,99.81444444,3.184603175,190.0698413,29.7931746,26.35809524,33.11714286,27.22555556,34
6/3/2024,2024,6,3,84.90746032,31.94047619,99.73984127,2.801111111,192.3507937,29.1268254,26.11301587,31.89015873,27.16460317,22
6/4/2024,2024,6,4,84.49984127,18.9452381,99.77190476,2.668730159,172.4396825,29.33285714,26.19079365,32.76650794,26.76603175,35
6/5/2024,2024,6,5,82.77396825,13.97031746,99.79619048,1.834285714,167.5904762,29.68301587,26.19190476,33.10333333,26.88142857,24
6/6/2024,2024,6,6,84.55825397,20.04873016,99.79888889,1.796666667,177.384127,29.61873016,26.5615873,32.39825397,27.16793651,19
6/7/2024,2024,6,7,81.8147619,8.85047619,99.6315873,2.441587302,200.915873,30.1315873,26.27222222,33.53952381,27.44555556,16
6/8/2024,2024,6,8,82.96968254,12.42444444,99.50619048,3.148730159,184.6460317,30.16031746,26.54809524,33.88460317,27.38825397,12
6/9/2024,2024,6,9,85.90539683,23.25571429,99.45190476,2.914920635,173.3015873,29.84,26.99095238,32.89095238,27.70126984,25
6/10/2024,2024,6,10,87.33904762,12.32873016,99.50206349,2.753492063,176.2095238,29.67190476,27.18555556,32.31619048,27.81111111,47
6/11/2024,2024,6,11,85.55857143,5.726190476,99.52539683,2.857301587,174.8333333,29.5215873,26.73666667,32.33365079,27.37190476,15
6/12/2024,2024,6,12,83.38650794,11.64412698,99.52968254,2.78984127,176.2857143,29.57206349,26.24809524,32.97492063,26.72952381,32
6/13/2024,2024,6,13,85.87190476,19.95539683,99.44619048,3.085238095,178.4650794,29.48492063,26.68142857,32.45095238,27.32968254,31
6/14/2024,2024,6,14,87.09428571,16.44079365,99.35809524,3.389206349,167.0460317,29.64984127,27.09031746,32.56269841,27.52730159,12
6/15/2024,2024,6,15,87.66920635,17.60888889,99.36904762,3.498730159,168.215873,29.64968254,27.25380952,32.43238095,27.69746032,14
6/16/2024,2024,6,16,84.64888889,13.07126984,99.51238095,3.261428571,173.7412698,30.1131746,26.97619048,33.38333333,27.76650794,4
6/17/2024,2024,6,17,85.76698413,24.18793651,99.54793651,3.540634921,181.7444444,29.87206349,26.95142857,32.76206349,27.92936508,0
6/18/2024,2024,6,18,86.77349206,25.75396825,99.36619048,3.958888889,178.1539683,29.67333333,26.99746032,32.26079365,27.96190476,7
6/19/2024,2024,6,19,89.29936508,39.16253968,99.25619048,3.672857143,177.9555556,29.00936508,26.97444444,31.29222222,27.23571429,59
6/20/2024,2024,6,20,87.66126984,20.24428571,99.34555556,2.643809524,178.1507937,28.66269841,26.31587302,31.3715873,26.7584127,27
6/21/2024,2024,6,21,83.86857143,9.018888889,99.41412698,1.687142857,178.3349206,29.06904762,25.89333333,32.06079365,26.57968254,11
6/22/2024,2024,6,22,83.23968254,5.441111111,99.41984127,1.82952381,167.5412698,29.21111111,25.91380952,32.13888889,26.64888889,28
6/23/2024,2024,6,23,82.71349206,4.456190476,99.47222222,1.858888889,183.6238095,29.58777778,26.13873016,32.77380952,26.79603175,42
6/24/2024,2024,6,24,84.40047619,3.819206349,99.39968254,2.462380952,189.5190476,29.34238095,26.26587302,31.98349206,27.16349206,34
6/25/2024,2024,6,25,82.99555556,5.563333333,99.37507937,2.12952381,184.4761905,29.68634921,26.30968254,32.66746032,27.19142857,43
6/26/2024,2024,6,26,82.07698413,8.030952381,99.40809524,1.698730159,160.1936508,29.98031746,26.40079365,33.04063492,27.35507937,34
6/27/2024,2024,6,27,86.29571429,13.97761905,99.56952381,3.013333333,145.8730159,29.06492063,26.43031746,31.69428571,27.21174603,42
6/28/2024,2024,6,28,86.12936508,17.44444444,99.41603175,3.584444444,156.8920635,29.3,26.60365079,32.34492063,26.94365079,9
6/29/2024,2024,6,29,87.84936508,21.49888889,99.38,3.655079365,172.2,29.03587302,26.72206349,31.56412698,27.1668254,60
6/30/2024,2024,6,30,90.02761905,80.34761905,99.34412698,3.729365079,191.4095238,28.89412698,27.04015873,30.80619048,27.47,44
7/1/2024,2024,7,1,90.62587302,85.88095238,99.29285714,3.73,214.7031746,28.39984127,26.67587302,30.07365079,27.11031746,51
7/2/2024,2024,7,2,89.27412698,45.4468254,99.23365079,3.267301587,205.3873016,28.4468254,26.45396825,31.04952381,26.59031746,49
7/3/2024,2024,7,3,89.07920635,33.10063492,99.37698413,3.514761905,182.552381,28.42285714,26.38968254,31.08539683,26.56777778,61
7/4/2024,2024,7,4,89.52190476,29.07666667,99.60412698,3.613809524,171.1507937,28.31571429,26.3868254,30.58904762,26.45873016,32
7/5/2024,2024,7,5,90.06063492,23.85222222,99.53,3.316984127,181.384127,28.33571429,26.50793651,30.45396825,26.7684127,22
7/6/2024,2024,7,6,88.77746032,16.89,99.49920635,2.676666667,176.931746,28.50650794,26.40809524,31.11206349,26.57492063,26
7/7/2024,2024,7,7,86.78015873,10.26396825,99.61587302,2.173809524,163.0142857,28.79444444,26.27412698,31.6784127,26.47460317,86
7/8/2024,2024,7,8,86.57904762,5.378095238,99.64619048,2.464285714,171.9380952,28.69507937,26.14380952,31.40142857,26.49666667,63
7/9/2024,2024,7,9,87.33746032,6.33968254,99.74793651,2.688888889,181.5301587,28.90063492,26.48936508,31.83793651,26.6168254,88
7/10/2024,2024,7,10,88.00746032,16.58873016,99.79492063,3.029365079,198.1269841,28.89222222,26.63333333,31.32761905,27.03111111,79
7/11/2024,2024,7,11,89.32412698,37.30079365,99.53460317,3.37047619,202.0968254,28.77888889,26.80031746,31.24095238,26.9768254,103
7/12/2024,2024,7,12,88.63238095,40.37714286,99.35206349,2.87984127,193.0079365,28.5768254,26.45333333,31.15555556,26.75984127,25
7/13/2024,2024,7,13,86.45825397,16.42619048,99.18619048,2.32984127,178.3952381,28.90031746,26.30047619,31.99349206,26.35444444,75
7/14/2024,2024,7,14,85.95666667,5.901904762,99.17015873,2.223015873,147.2206349,29.27031746,26.56380952,32.20888889,26.71095238,155
7/15/2024,2024,7,15,87.28031746,4.829365079,99.36714286,2.982698413,124.8380952,29.26746032,26.84507937,32.19253968,26.90571429,112
7/16/2024,2024,7,16,88.3052381,6.812380952,99.50142857,2.603968254,143.1285714,28.99396825,26.80222222,31.65857143,27.1347619,110
7/17/2024,2024,7,17,85.95698413,2.212063492,99.41746032,2.04952381,149.4873016,29.40460317,26.70047619,32.36285714,26.9715873,25
7/18/2024,2024,7,18,84.40634921,1.436825397,99.29507937,2.248730159,132.9825397,29.86793651,26.81793651,32.92603175,27.17873016,50
7/19/2024,2024,7,19,86.42634921,4.372857143,99.12634921,3.514761905,135.0571429,29.66015873,27.05507937,32.7584127,27.38460317,90
7/20/2024,2024,7,20,86.52904762,6.718888889,99.24190476,4.007936508,144.2031746,29.15222222,26.57619048,32.20238095,27.03444444,115
7/21/2024,2024,7,21,87.77873016,11.5531746,99.3131746,4.033333333,151.8825397,28.85571429,26.55365079,31.65984127,26.93698413,98
7/22/2024,2024,7,22,88.86777778,11.2452381,99.41285714,3.993174603,161.2,28.70666667,26.64015873,31.16920635,27.00238095,103
7/23/2024,2024,7,23,87.34809524,8.065396825,99.23587302,3.708095238,160.9349206,28.79571429,26.39952381,31.6984127,26.78349206,80
7/24/2024,2024,7,24,87.75238095,6.016666667,98.86111111,3.348730159,160.168254,29.09031746,26.7715873,32.18920635,26.56079365,174
7/25/2024,2024,7,25,87.21333333,16.99126984,98.68492063,2.792222222,155.5777778,29.45555556,27.02,32.16809524,27.30206349,263
7/26/2024,2024,7,26,86.61634921,16.20904762,98.68920635,3.282698413,128.647619,29.85095238,27.2684127,33.04571429,27.40444444,148
7/27/2024,2024,7,27,87.42793651,7.720952381,99.02412698,3.732539683,146.0285714,29.38904762,27.00253968,32.34444444,27.23714286,98
7/28/2024,2024,7,28,85.96888889,6.363015873,99.18809524,2.758730159,147.615873,29.49111111,26.77857143,32.7168254,26.9847619,272
7/29/2024,2024,7,29,87.47269841,13.38174603,99.20206349,3.092222222,153.7206349,29.16920635,26.78285714,32.13761905,27.0931746,226
7/30/2024,2024,7,30,89.35809524,12.27396825,99.39222222,3.068253968,181.6460317,28.77333333,26.80444444,31.13444444,27.05031746,150
7/31/2024,2024,7,31,90.31809524,39.31873016,99.42492063,2.523015873,169.6365079,28.76095238,26.9568254,31.07777778,27.06793651,176
8/1/2024,2024,8,1,90.74269841,82.18730159,99.25190476,4.581111111,154.0888889,28.15460317,26.45777778,30.41428571,26.62333333,197
8/2/2024,2024,8,2,92.59190476,84.07888889,99.40285714,4.553968254,163.0174603,27.44555556,26.1452381,28.77539683,26.49984127,80
8/3/2024,2024,8,3,91.39269841,32.23650794,99.70539683,3.852539683,168.2603175,27.7252381,26.18396825,29.48984127,26.37555556,154
8/4/2024,2024,8,4,88.03206349,17.9352381,99.83730159,2.722857143,190,28.29619048,26.05428571,31.04555556,26.16380952,211
8/5/2024,2024,8,5,88.62253968,17.32222222,99.76952381,2.570634921,192.6285714,28.26619048,26.14698413,30.78968254,26.34539683,35
8/6/2024,2024,8,6,90.4615873,15.05047619,99.5968254,2.42015873,167.0730159,27.98650794,26.24571429,30.19253968,26.35380952,192
8/7/2024,2024,8,7,90.08206349,9.83968254,99.63142857,2.989047619,155.015873,27.90809524,26.09206349,30.18380952,26.23142857,159
8/8/2024,2024,8,8,90.26920635,17.85253968,99.76428571,3.097301587,166.6730159,27.76396825,25.9831746,30.12650794,25.97380952,181
8/9/2024,2024,8,9,89.69714286,20.0268254,99.83761905,3.043492063,177.5952381,28.01968254,26.12079365,30.55698413,26.01031746,34
8/10/2024,2024,8,10,89.02111111,21.55857143,99.76380952,2.815079365,189.2507937,28.42031746,26.37412698,31.11063492,26.24507937,204
8/11/2024,2024,8,11,89.92761905,18.5747619,99.68857143,2.31,202.4730159,28.38460317,26.52698413,30.68904762,26.62634921,202
8/12/2024,2024,8,12,90.21809524,18.93349206,99.70555556,2.038730159,198.7206349,28.29730159,26.49936508,30.55714286,26.5968254,285
8/13/2024,2024,8,13,89.56190476,16.04492063,99.72793651,1.776031746,187.5079365,28.68333333,26.74015873,31.2815873,26.66904762,215
8/14/2024,2024,8,14,89.21761905,11.00904762,99.73968254,1.667460317,171.2365079,28.64,26.63571429,31.02920635,26.74174603,233
8/15/2024,2024,8,15,89.44809524,9.92952381,99.6468254,1.947301587,156.1507937,28.46126984,26.50634921,30.78587302,26.50857143,228
8/16/2024,2024,8,16,90.39174603,29.6952381,99.55761905,1.897936508,147.3714286,28.02904762,26.27571429,30.15571429,26.35968254,50
8/17/2024,2024,8,17,89.33904762,29.0584127,99.61047619,2.645396825,127.2142857,27.88761905,25.91269841,30.30380952,26.0447619,237
8/18/2024,2024,8,18,91.26873016,34.85412698,99.67730159,3.266190476,126.6015873,27.64174603,26.05650794,29.69269841,25.99174603,334
8/19/2024,2024,8,19,92.17603175,39.90809524,99.58142857,3.506666667,143.6539683,27.37587302,25.97904762,28.98079365,26.14206349,265
8/20/2024,2024,8,20,91.37444444,50.81365079,99.72555556,3.204920635,180.5396825,27.96095238,26.39714286,30.16603175,26.1447619,249
8/21/2024,2024,8,21,92.52714286,36.79984127,99.83253968,3.075873016,190.8746032,27.80698413,26.47174603,29.44793651,26.5784127,296
8/22/2024,2024,8,22,92.53984127,49.91587302,99.77285714,3.046349206,161.7619048,27.51412698,26.18253968,29.28301587,26.15126984,217
8/23/2024,2024,8,23,91.73920635,35.64650794,99.81888889,2.697777778,158.2571429,27.44746032,25.96666667,29.27190476,26.02888889,78
8/24/2024,2024,8,24,91.36333333,23.81984127,99.85095238,2.38015873,174.0888889,27.32571429,25.77333333,29.22825397,25.7815873,303
8/25/2024,2024,8,25,91.65174603,48.82444444,99.68126984,2.489206349,163.1873016,26.90714286,25.41888889,28.72206349,25.56269841,319
8/26/2024,2024,8,26,91.4884127,23.48507937,99.65825397,3.329365079,150.0587302,26.84222222,25.32301587,28.79047619,25.36571429,105
8/27/2024,2024,8,27,89.27412698,6.891428571,99.87857143,2.258253968,155.9142857,27.47873016,25.50253968,30.18539683,25.31333333,364
8/28/2024,2024,8,28,87.19698413,4.167619048,99.79746032,1.357460317,172.531746,27.8068254,25.39761905,30.52793651,25.64746032,326
8/29/2024,2024,8,29,85.11269841,4.829206349,99.70412698,1.339047619,163.3539683,28.30253968,25.46761905,31.22047619,25.59730159,269
8/30/2024,2024,8,30,86.94920635,3.765555556,99.74539683,2.020634921,148.0714286,28.51746032,26.0547619,31.49809524,26.11761905,153
8/31/2024,2024,8,31,88.97777778,6.396666667,99.80047619,2.364761905,156.4444444,28.27396825,26.23539683,30.73920635,26.28746032,346
9/1/2024,2024,9,1,88.86857143,7.654126984,99.91984127,1.998888889,145.3015873,28.09349206,26.02793651,30.41365079,26.29825397,478
9/2/2024,2024,9,2,85.66650794,5.791111111,99.89761905,1.275238095,164.2333333,28.57492063,25.84190476,31.33730159,26.22555556,289
9/3/2024,2024,9,3,87.60619048,15.28031746,99.93174603,1.213650794,176.6619048,28.28571429,25.97079365,30.55619048,26.55269841,335
9/4/2024,2024,9,4,87.16301587,4.016031746,99.70904762,1.498730159,202.2063492,28.26238095,25.85603175,30.80095238,26.15095238,385
9/5/2024,2024,9,5,87.09698413,8.683809524,99.60492063,1.330634921,157.7920635,28.23285714,25.8147619,30.61174603,26.29634921,358
9/6/2024,2024,9,6,83.91174603,12.5931746,99.62015873,1.331587302,85.77619048,28.97412698,25.88365079,31.45761905,26.35301587,118
9/7/2024,2024,9,7,86.1815873,7.926825397,99.63492063,1.981587302,122.384127,28.85396825,26.20952381,31.4815873,26.39285714,403
9/8/2024,2024,9,8,86.64857143,5.48,99.62460317,2.17968254,145.2412698,29.23809524,26.69174603,31.98968254,26.93634921,463
9/9/2024,2024,9,9,88.85095238,4.963015873,99.48015873,2.826984127,134.7380952,28.70285714,26.62666667,31.06666667,26.82920635,615
9/10/2024,2024,9,10,89.31984127,4.836031746,99.49206349,2.709206349,150.0634921,28.7052381,26.72539683,31.12984127,26.88492063,534
9/11/2024,2024,9,11,89.37015873,17.91777778,99.56365079,1.826190476,160.7952381,28.79920635,26.8315873,30.82063492,27.01873016,465
9/12/2024,2024,9,12,86.02873016,20.11793651,99.47222222,2.023015873,203.715873,29.48825397,26.76539683,32.21698413,27.07984127,561
9/13/2024,2024,9,13,89.17269841,56.22634921,99.21761905,2.838730159,213.1666667,28.83873016,26.80587302,31.35936508,27.03285714,196
9/14/2024,2024,9,14,91.94698413,53.20857143,99.04015873,5.04047619,132.4777778,27.39936508,25.97015873,28.97873016,26.04952381,548
9/15/2024,2024,9,15,91.46936508,50.05492063,99.16063492,5.651111111,129.7539683,26.79412698,25.27793651,28.46285714,25.46301587,486
9/16/2024,2024,9,16,88.93555556,18.03142857,99.57825397,3.961904762,141.5984127,27.40333333,25.35619048,29.9052381,25.32619048,267
9/17/2024,2024,9,17,85.87507937,2.136190476,99.82190476,1.766507937,155.615873,28.36190476,25.66666667,31.44793651,25.62222222,872
9/18/2024,2024,9,18,82.83825397,1.662539683,99.72968254,0.963809524,251.2492063,29.04825397,25.69571429,32.31555556,25.91349206,865
9/19/2024,2024,9,19,86.2647619,5.000793651,99.65206349,1.489365079,307.1746032,29.25539683,26.62920635,32.40571429,26.28714286,887
9/20/2024,2024,9,20,84.96492063,6.138571429,99.63539683,1.235555556,310.6904762,29.95920635,27.01793651,33.4584127,26.90349206,299
9/21/2024,2024,9,21,86.77619048,14.47761905,99.73555556,1.42015873,220.1809524,29.41634921,26.88396825,32.34253968,26.98603175,843
9/22/2024,2024,9,22,84.46269841,6.32031746,99.63047619,1.256984127,199.5857143,29.60333333,26.57492063,32.65619048,26.61301587,926
9/23/2024,2024,9,23,86.21444444,10.3152381,99.67603175,1.633015873,110.352381,29.50269841,26.82444444,32.27650794,27.15984127,866
9/24/2024,2024,9,24,90.7415873,19.56873016,99.75777778,2.348888889,138.9412698,28.1184127,26.44238095,29.99396825,26.77666667,801
9/25/2024,2024,9,25,92.52126984,56.78698413,99.96253968,3.180952381,136.1222222,26.96222222,25.64063492,28.5247619,25.78587302,854
9/26/2024,2024,9,26,91.78444444,40.45047619,100.1596825,2.748888889,150.0396825,26.91650794,25.45,28.85793651,25.61666667,829
9/27/2024,2024,9,27,88.19238095,14.41603175,100.2804762,2.111428571,158.4285714,27.25904762,25.05650794,29.70492063,25.28793651,321
9/28/2024,2024,9,28,87.88142857,5.724444444,100.2055556,1.857619048,197.1619048,27.8484127,25.58666667,30.7652381,25.3768254,860
9/29/2024,2024,9,29,88.94904762,8.22984127,100.1266667,1.95984127,232.7746032,28.30587302,26.25412698,31.06698413,26.14428571,1221
9/30/2024,2024,9,30,89.27460317,5.338888889,99.98714286,1.86952381,246.0031746,28.50539683,26.51666667,31.1584127,26.35396825,1152
10/1/2024,2024,10,1,89.26269841,10.01428571,99.7647619,1.485238095,246.4269841,28.77587302,26.78174603,31.27365079,26.65238095,1144
10/2/2024,2024,10,2,88.84587302,15.1852381,99.67539683,1.641428571,241.1603175,28.15920635,26.09365079,30.13031746,26.36984127,1017
10/3/2024,2024,10,3,90.4884127,39.39650794,99.6515873,2.152063492,177.5555556,27.31936508,25.59634921,29.46015873,25.73206349,1022
10/4/2024,2024,10,4,90.50666667,30.46190476,99.83809524,2.63968254,166.1095238,27.30301587,25.58063492,29.33,25.77952381,317
10/5/2024,2024,10,5,91.97126984,27.93380952,100.0509524,2.502857143,172.4174603,27.03412698,25.60285714,28.87222222,25.76793651,927
10/6/2024,2024,10,6,88.76349206,10.84396825,100.3225397,1.547301587,154.484127,27.10365079,25.02571429,29.29015873,25.45492063,1225
10/7/2024,2024,10,7,86.12031746,7.063015873,100.537619,1.008730159,164.8047619,27.38650794,24.77619048,30.15222222,25.18301587,1218
10/8/2024,2024,10,8,85.83285714,5.752222222,100.5119048,1.003174603,232.7238095,27.41333333,24.74126984,30.11492063,25.14857143,981
10/9/2024,2024,10,9,87.28412698,6.967619048,100.3111111,1.347460317,224.5904762,27.19539683,24.82730159,29.82428571,25.17507937,1033
10/10/2024,2024,10,10,88.22873016,7.265555556,100.2044444,1.53031746,220.7142857,27.12634921,24.9484127,29.72126984,25.09809524,583
10/11/2024,2024,10,11,87.12888889,6.374126984,100.1560317,1.761904762,224.5904762,27.53634921,25.1215873,30.42412698,25.40079365,490
10/12/2024,2024,10,12,84.56809524,6.542380952,100.301746,1.270952381,233.4142857,27.60412698,24.67063492,30.37793651,25.18444444,915
10/13/2024,2024,10,13,82.37079365,1.269365079,100.3834921,1.097460317,213.1190476,27.49396825,24.11539683,30.62412698,24.81047619,660
10/14/2024,2024,10,14,80.96063492,0.859047619,100.3631746,1.266190476,101.0460317,27.07253968,23.39984127,30.28571429,24.01571429,1186
10/15/2024,2024,10,15,79.41206349,1.630793651,100.3165079,0.956825397,203.8301587,27.15285714,23.17301587,30.11190476,24.47984127,1108
10/16/2024,2024,10,16,79.32190476,1.944285714,100.3357143,0.78952381,146.115873,27.3352381,23.30111111,30.52666667,24.37126984,1186
10/17/2024,2024,10,17,82.95269841,7.028095238,100.344127,1.102380952,148.0952381,27.15825397,23.8731746,30.34428571,24.48603175,1100
10/18/2024,2024,10,18,84.42174603,4.741746032,100.2985714,1.039365079,189.6555556,27.05698413,24.08587302,29.98571429,24.65126984,411
10/19/2024,2024,10,19,82.33587302,10.49809524,100.3914286,0.94952381,250.0698413,27.20174603,23.81904762,30.05142857,24.57428571,1121
10/20/2024,2024,10,20,83.28761905,4.582698413,100.517619,1.445079365,121.7777778,26.10761905,22.9352381,29.3031746,23.46396825,1298
10/21/2024,2024,10,21,83.1668254,0.186984127,100.4131746,1.647777778,161.9396825,25.99253968,22.78555556,29.61857143,22.68920635,1039
10/22/2024,2024,10,22,82.6447619,5.942380952,100.3520635,1.44,122.0142857,26.82634921,23.48968254,30.53269841,22.96809524,1139
10/23/2024,2024,10,23,88.98984127,43.11174603,100.2906349,2.085555556,69.06190476,26.44587302,24.43730159,29.15380952,24.35539683,1138
10/24/2024,2024,10,24,91.12412698,23.17634921,100.1674603,4.050952381,80.20952381,25.70730159,24.1284127,27.82857143,24.0115873,1029
10/25/2024,2024,10,25,88.3052381,19.46095238,100.1625397,3.727936508,106.7126984,26.35730159,24.20698413,29.1915873,24.10365079,477
10/26/2024,2024,10,26,86.16746032,12.91714286,100.2298413,2.197619048,126.1269841,26.83190476,24.22936508,29.90396825,24.46714286,961
10/27/2024,2024,10,27,82.44587302,0.80984127,100.1696825,1.095396825,167.2269841,26.84920635,23.47396825,30.19460317,23.79666667,1248
10/28/2024,2024,10,28,82.69253968,0.154761905,100.1001587,1.096190476,216.0031746,26.76444444,23.46031746,30.12825397,23.64793651,1197
10/29/2024,2024,10,29,82.62793651,0.477936508,100.1674603,1.025396825,243.631746,26.93,23.59460317,30.44015873,23.7415873,1312
10/30/2024,2024,10,30,84.28,1.241428571,100.2926984,1.181269841,217.8015873,26.90015873,23.91571429,30.05746032,23.90714286,1154
10/31/2024,2024,10,31,84.99333333,3.656190476,100.3474603,1.28047619,233.5333333,26.97603175,24.13904762,30.11222222,24.20333333,1243
11/1/2024,2024,11,1,82.64444444,6.621587302,100.4807937,1.124285714,206.868254,26.52555556,23.18349206,29.84984127,23.67,382
11/2/2024,2024,11,2,80.88380952,1.307460317,100.5861905,1.445396825,80.08888889,25.63857143,21.94015873,29.36746032,22.23190476,966
11/3/2024,2024,11,3,76.81904762,0.128571429,100.584127,1.291904762,141.7936508,25.67936508,21.10126984,29.34111111,21.92206349,1306
11/4/2024,2024,11,4,77.42936508,1.434126984,100.5407937,1.136984127,61.71111111,25.62238095,21.23253968,29.05269841,22.17746032,1297
11/5/2024,2024,11,5,80.64857143,4.078412698,100.6236508,1.23952381,41.71587302,25.5747619,21.87761905,28.94571429,22.04809524,1370
11/6/2024,2024,11,6,82.25047619,2.602539683,100.6746032,1.171904762,56.14761905,25.14825397,21.75857143,28.4015873,22.52253968,1109
11/7/2024,2024,11,7,80.96349206,1.492063492,100.6701587,1.227301587,65.40634921,24.89555556,21.24793651,28.28380952,21.86095238,1209
11/8/2024,2024,11,8,79.67666667,0.013809524,100.647619,1.290952381,49.12222222,24.62269841,20.69285714,28.44793651,21.05492063,466
11/9/2024,2024,11,9,79.73793651,0.001111111,100.6444444,1.398412698,52.20793651,24.52031746,20.59492063,28.5868254,20.77206349,1134
11/10/2024,2024,11,10,79.44285714,0.014761905,100.6742857,1.370634921,44.41587302,24.27333333,20.3031746,28.39904762,20.25111111,1337
11/11/2024,2024,11,11,78.81269841,0.008888889,100.6155556,1.313333333,103.0746032,24.39190476,20.31333333,28.28904762,20.44904762,1194
11/12/2024,2024,11,12,79.21857143,0.022539683,100.5446032,1.447936508,205.1507937,24.36492063,20.39619048,28.30349206,20.73904762,1211
11/13/2024,2024,11,13,78.30952381,0,100.478254,1.684603175,211.0809524,23.63,19.45666667,27.70650794,20.04825397,1221
11/14/2024,2024,11,14,79.84444444,0,100.5877778,1.88984127,239.1666667,23.07238095,19.22063492,27.39365079,19.21365079,1107
11/15/2024,2024,11,15,79.80301587,0,100.5471429,1.714603175,260.3063492,22.55190476,18.69809524,27.0968254,18.53412698,474
11/16/2024,2024,11,16,78.04095238,0,100.4836508,1.714444444,254.5095238,22.16095238,17.92619048,26.90492063,17.93904762,994
11/17/2024,2024,11,17,74.29984127,0,100.5214286,1.396349206,239.2015873,21.77285714,16.73698413,26.16746032,17.34809524,1389
11/18/2024,2024,11,18,72.62428571,0,100.6428571,1.260793651,112.5809524,21.80650794,16.46888889,26.06634921,17.14888889,1083
11/19/2024,2024,11,19,73.61301587,0,100.6812698,1.266031746,142.7460317,21.83746032,16.68190476,26.2284127,17.32714286,1052
11/20/2024,2024,11,20,74.42698413,0,100.6126984,1.307142857,221.2920635,21.55587302,16.57253968,25.86936508,17.17285714,1034
11/21/2024,2024,11,21,72.74142857,0.00047619,100.5879365,1.231587302,249.9206349,22.13746032,16.83380952,26.14460317,18.21539683,1214
11/22/2024,2024,11,22,72.21857143,0.00015873,100.5953968,1.328095238,264.0952381,21.87333333,16.43761905,25.67031746,18.23936508,458
11/23/2024,2024,11,23,73.8431746,0,100.7157143,1.166507937,227.8174603,21.82015873,16.68507937,26.05460317,17.95238095,886
11/24/2024,2024,11,24,76.6284127,0,100.7590476,1.296507937,242.3253968,20.80603175,16.33253968,24.75857143,16.95857143,1079
11/25/2024,2024,11,25,75.90222222,0,100.7652381,1.501904762,167.3904762,20.64460317,16.0147619,25.02666667,16.76904762,934
11/26/2024,2024,11,26,77.40301587,0,100.6846032,1.468730159,205.0920635,20.3468254,16.05174603,24.87380952,15.88079365,990
11/27/2024,2024,11,27,78.39460317,0.00015873,100.6122222,1.473492063,86.51111111,20.55888889,16.46920635,25.14285714,16.04111111,888
11/28/2024,2024,11,28,81.25095238,0.005873016,100.7104762,1.65952381,52.15396825,20.88063492,17.4152381,25.53428571,16.3231746,837
